customer_id,region,device_type,tenure_months,site_visits_1m,site_visits_3m,site_visits_6m,days_since_last_visit,orders_1m,orders_3m,orders_6m,avg_order_value,cart_abandonment_rate,returns_6m,delivery_delay_flag,avg_product_rating,support_tickets_30d,offer_sent,early_warning_flag,churn_flag,lifetime_value,ltv_6m
ECOM_1157,APAC,Mobile,1,19,51,125,9,0,4,18,40.05756749196393,0.6051207003390663,0,0,3,0,1,0,1,604.7261020399447,0.0
ECOM_1158,EU,Desktop,59,19,59,124,26,2,7,19,106.62786441704282,0.996277717534707,1,0,2,0,0,0,1,2104.3734503987607,127.95343730045137
ECOM_1159,NA,Mobile,62,16,44,113,22,4,7,13,81.43212992095941,0.992360812477331,3,0,5,1,1,1,1,1051.6914176088417,195.43711181030258
ECOM_1160,APAC,Mobile,54,13,46,119,43,0,2,16,31.774299587976422,0.6843013813936697,1,1,5,2,0,0,0,560.6424181084999,0.0
ECOM_1161,EU,Mobile,53,19,59,130,3,4,6,7,20.694168300639696,0.6784551347270037,0,1,4,3,0,1,1,222.45891352483267,49.66600392153527
ECOM_1162,APAC,Mobile,34,25,50,98,23,1,8,16,66.14786767239453,0.2135536052345679,1,0,3,1,0,0,1,926.2229933033193,39.688720603436714
ECOM_1163,EU,Desktop,17,16,58,106,32,5,7,20,64.42686951386007,0.03550842860682868,2,0,3,1,1,0,0,1174.5434152497523,322.13434756930036
ECOM_1164,APAC,Mobile,69,12,49,107,23,3,11,15,369.6128891917665,0.4350023357400363,3,0,5,0,0,0,1,5466.364801231148,665.3032005451797
ECOM_1165,APAC,Desktop,17,22,47,102,39,3,12,9,22.50152039174043,0.6877502964679749,0,0,3,0,1,0,1,192.14292060465118,40.502736705132776
ECOM_1166,APAC,Desktop,52,16,53,88,11,0,4,17,65.30684928819558,0.9326337253657478,1,0,4,0,0,0,0,910.5761083519157,0.0
ECOM_1167,EU,Mobile,54,25,38,119,5,1,6,11,174.96525764554653,0.2698972957399014,2,1,5,3,0,0,1,1925.7185547714548,104.97915458732791
ECOM_1168,EU,Desktop,8,25,56,104,13,1,9,18,27.499742388937666,0.7815925197354645,2,0,5,0,1,0,1,556.2676847745397,16.499845433362598
ECOM_1169,APAC,Mobile,31,26,50,102,17,3,2,17,128.59849665204038,0.20491437447598937,0,0,3,2,0,0,0,2323.0105722437124,385.7954899561212
ECOM_1170,EU,Mobile,25,21,51,83,44,5,6,16,5.0759255351510895,0.4969832809422471,2,0,5,0,0,0,0,76.80709982929102,25.379627675755447
ECOM_1171,APAC,Desktop,10,16,52,122,44,3,7,8,130.06428445957567,0.9221402213373548,1,0,4,2,0,1,1,975.9659069109084,234.1157120272362
ECOM_1172,APAC,Mobile,5,14,68,108,10,3,9,16,24.450043610695975,0.24114093620731314,1,0,5,0,0,0,0,493.32516641953157,73.35013083208793
ECOM_1173,EU,Mobile,54,23,47,94,2,4,5,9,16.165090122651787,0.8479621126908671,0,0,1,1,0,0,1,178.29540188808983,38.796216294364285
ECOM_1174,NA,Mobile,64,18,50,108,36,3,9,16,175.86154756722786,0.7346350097795308,1,1,2,2,1,0,0,2735.87749592282,527.5846427016836
ECOM_1175,APAC,Mobile,45,20,61,116,30,4,10,14,25.768091756903168,0.8841625884174518,0,0,4,1,0,0,1,296.1595954357505,61.8434202165676
ECOM_1176,EU,Mobile,3,19,80,111,7,2,7,18,184.57552437466435,0.7655486766673882,2,1,4,0,0,0,1,3408.373937611952,221.49062924959722
ECOM_1177,APAC,Desktop,30,23,50,114,12,4,9,15,85.5319662065344,0.3783262195491124,0,0,2,2,0,0,0,1236.7702383993706,342.1278648261376
ECOM_1178,APAC,Mobile,45,17,64,101,26,5,10,18,9.87056522629257,0.7672460548902131,1,0,4,0,1,1,1,116.12503239271055,29.61169567887771
ECOM_1179,NA,Mobile,35,15,67,126,19,0,9,10,129.02171779035424,0.5778401581028842,0,0,3,1,0,0,1,1366.9908669753509,0.0
ECOM_1180,EU,Mobile,2,17,42,111,25,2,7,14,43.374530708727896,0.8164890218159156,1,0,5,0,1,0,1,634.0912345649989,52.04943685047348
ECOM_1181,NA,Mobile,63,13,53,106,2,6,5,15,171.49250564975944,0.2242481977104428,0,0,3,1,1,0,0,2495.0042504749604,1028.9550338985566
ECOM_1182,EU,Mobile,34,15,47,117,30,7,8,18,57.0317306015676,0.5947782154666595,1,0,5,0,1,0,1,981.409748819172,239.53326852658392
ECOM_1183,NA,Mobile,17,14,63,106,1,2,9,14,81.20079247684116,0.6120823326668469,2,0,5,3,0,1,1,1181.0207629549288,97.4409509722094
ECOM_1184,EU,Mobile,22,18,48,104,7,2,3,11,83.23510049019332,0.4702617674520383,0,0,5,1,0,0,1,959.1860028810462,99.88212058823198
ECOM_1185,NA,Mobile,12,20,51,95,25,2,4,9,114.50313336448247,0.4780271420099761,2,0,5,1,0,0,1,930.9829226611611,137.40376003737896
ECOM_1186,APAC,Desktop,16,11,44,103,12,5,8,14,46.19526926902408,0.010854848918512294,1,0,5,1,1,0,1,672.3764976848151,138.58580780707226
ECOM_1187,EU,Mobile,6,19,58,120,4,1,10,11,12.656463563274125,0.45665423746048706,1,0,2,0,0,0,1,153.41971304407554,7.593878137964475
ECOM_1188,EU,Desktop,42,15,53,145,24,4,7,14,181.75812852981184,0.6914659880719053,3,1,5,0,0,0,1,2581.690399911078,436.2195084715484
ECOM_1189,APAC,Desktop,16,18,56,95,15,1,2,11,58.09977113141478,0.8052844000739339,3,0,5,0,1,0,1,581.8243429254292,34.85986267884886
ECOM_1190,NA,Mobile,56,11,50,90,8,5,5,21,63.63880343183945,0.058604165876389724,0,0,4,5,0,0,0,1302.852374930116,318.19401715919724
ECOM_1191,APAC,Mobile,69,16,64,107,0,4,7,15,63.816038529867726,0.13444138885176815,2,0,3,1,0,0,0,911.6740045771483,255.2641541194709
ECOM_1192,EU,Mobile,22,12,50,114,36,3,7,13,27.330160269565578,0.9553332830979098,3,1,5,2,0,0,0,409.8418465498025,81.99048080869673
ECOM_1193,APAC,Mobile,12,15,65,126,35,3,6,19,105.88206538614119,0.1956143767606644,0,0,3,2,1,0,0,1915.5598497205347,317.64619615842355
ECOM_1194,EU,Mobile,32,22,70,103,22,3,9,20,31.98588916148906,0.7691366068879727,2,0,5,0,0,0,0,630.3517098840066,95.95766748446718
ECOM_1195,APAC,Mobile,42,18,51,122,17,2,10,14,51.42426264091847,0.5275563049472768,0,0,1,1,0,0,0,618.8369037957488,102.84852528183694
ECOM_1196,NA,Desktop,66,12,52,94,24,3,8,18,27.001776304904226,0.03062522099677356,1,0,2,0,1,0,1,508.2318491029891,48.60319734882761
ECOM_1197,EU,Desktop,40,21,46,115,13,4,8,16,46.462921522661695,0.05672777526543826,0,0,4,1,0,0,1,719.5670496119978,111.51101165438807
ECOM_1198,NA,Mobile,7,22,55,88,32,1,12,9,101.75958157294468,0.23703197611292603,1,0,4,1,1,0,1,1055.5547239028217,61.05574894376681
ECOM_1199,NA,Mobile,60,15,66,110,13,1,9,15,132.15110471628148,0.28904097344902024,1,0,3,2,0,0,0,1977.0185749988634,132.15110471628148
ECOM_1200,EU,Desktop,57,17,53,108,37,3,6,16,80.03256188061448,0.11983070856356803,0,0,5,1,0,0,1,1218.3538384461199,144.05861138510605
ECOM_1201,EU,Desktop,26,18,53,110,10,1,5,20,114.65698275374194,0.5196839344388469,1,0,2,2,0,1,1,2307.890264829647,68.79418965224517
ECOM_1202,EU,Mobile,2,10,48,95,42,5,8,12,133.35042135391103,0.06956121799218096,0,0,2,0,0,0,1,1602.2828838362716,400.0512640617331
ECOM_1203,NA,Mobile,28,20,45,99,22,2,4,15,53.24476573796148,0.1627649137674969,1,0,4,0,0,0,0,716.8600287107062,106.48953147592296
ECOM_1204,EU,Desktop,54,28,44,112,2,4,11,10,33.07509875321768,0.020497831135084632,1,0,4,0,1,0,0,213.5986708846396,132.30039501287072
ECOM_1205,NA,Desktop,1,17,55,107,26,0,6,8,62.89973202677802,0.26183023516900494,1,0,4,0,1,0,0,476.7582976650436,0.0
ECOM_1206,NA,Mobile,57,15,57,119,29,2,6,12,78.7847602113031,0.6736023803798198,1,0,5,0,0,0,0,910.3801744328653,157.5695204226062
ECOM_1207,EU,Mobile,67,18,51,127,25,2,5,14,61.133192278574356,0.44940007081036304,0,0,3,1,0,0,1,757.7991993479204,73.35983073428922
ECOM_1208,NA,Desktop,59,14,56,92,41,5,6,15,38.72990226579963,0.03425309621164341,0,0,4,2,0,0,1,504.42916238498844,116.18970679739888
ECOM_1209,NA,Mobile,19,18,55,110,12,5,12,20,37.69893361693692,0.13298067493311594,0,0,3,1,1,0,1,769.4330109742134,113.09680085081077
ECOM_1210,NA,Desktop,70,21,55,100,16,3,9,22,89.34473468368134,0.5027237892943095,2,0,2,3,1,0,1,2019.620154936352,160.8205224306264
ECOM_1211,APAC,Mobile,1,15,54,111,25,4,9,12,93.51655983759599,0.7046885615888179,1,1,5,0,0,0,1,1105.6785649407668,224.43974361023038
ECOM_1212,NA,Mobile,44,22,56,114,37,3,9,8,198.40121326275454,0.9013918581550692,1,0,5,1,0,0,0,1600.3178534064996,595.2036397882637
ECOM_1213,EU,Mobile,46,21,57,114,6,6,5,16,188.00467142211735,0.06864150968249216,1,0,3,1,0,0,1,3082.5306741333015,676.8168171196224
ECOM_1214,EU,Desktop,33,23,55,94,14,1,9,9,293.3239304062732,0.29696404620830175,2,0,3,1,0,0,1,2717.3645513285232,175.9943582437639
ECOM_1215,APAC,Mobile,53,16,44,99,15,4,5,21,92.3763365550347,0.0323294305053663,4,0,2,3,1,1,1,1822.4182932134547,221.70320773208326
ECOM_1216,NA,Mobile,52,15,54,115,37,1,2,19,133.02002463367805,0.2898075872060393,2,0,4,0,0,1,0,2457.067075959416,133.02002463367805
ECOM_1217,APAC,Mobile,53,22,53,121,39,3,8,5,55.50688461992434,0.5457424322816149,1,1,4,1,1,0,1,330.0205675837998,99.91239231586381
ECOM_1218,NA,Mobile,64,24,63,105,4,4,7,15,46.340406013086614,0.6676916821965923,0,0,4,0,1,0,0,846.4468391290009,185.36162405234646
ECOM_1219,APAC,Desktop,64,14,56,119,0,4,11,12,88.60357139838547,0.650914760958222,0,1,3,0,0,0,1,1047.8156354017701,212.64857135612513
ECOM_1220,APAC,Mobile,32,14,49,107,28,2,9,16,38.89885333742721,0.4241679346978172,1,0,4,1,0,0,0,697.5100205530924,77.79770667485442
ECOM_1221,EU,Desktop,14,21,46,125,37,4,6,14,56.39093333678475,0.13350750572836667,2,0,4,1,0,1,1,743.6109562442637,135.33824000828338
ECOM_1222,APAC,Mobile,70,19,49,128,37,1,4,15,35.93562017059208,0.489464780735548,1,0,2,0,1,0,0,489.2153719940035,35.93562017059208
ECOM_1223,EU,Mobile,4,19,59,102,33,4,7,17,91.57976749194756,0.6876907071751612,1,0,3,2,1,0,0,1547.1666224478377,366.31906996779026
ECOM_1224,APAC,Mobile,68,25,60,112,29,3,12,16,96.40305021998283,0.8381839351785564,0,0,3,2,1,0,1,1563.4487132881509,173.5254903959691
ECOM_1225,APAC,Mobile,51,20,53,127,34,2,7,13,53.639262203625314,0.5302651372659417,1,0,5,1,1,1,1,768.7822591170467,64.36711464435038
ECOM_1226,APAC,Desktop,32,13,52,119,6,0,9,11,36.84635492855385,0.5460809020440476,0,0,4,4,0,1,1,296.34183121897536,0.0
ECOM_1227,EU,Desktop,19,15,56,105,24,7,8,14,97.00965104793188,0.742127986460894,1,0,5,1,1,0,1,1390.2136225974812,407.44053440131387
ECOM_1228,NA,Mobile,26,19,47,103,44,7,2,10,120.45738880175233,0.21003428319541906,2,0,4,0,1,0,0,1234.2398430416258,843.2017216122663
ECOM_1229,NA,Desktop,6,21,59,105,6,1,5,15,84.00211427567503,0.03402276118901559,1,0,5,1,1,0,1,1197.3545018996185,50.40126856540501
ECOM_1230,NA,Mobile,37,14,55,121,30,4,8,11,44.55959812630225,0.9861694582594744,1,1,4,1,1,0,1,568.0264249901219,106.94303550312539
ECOM_1231,APAC,Desktop,2,16,50,112,5,4,8,17,46.02787822597241,0.12096294598467561,1,0,4,2,1,0,0,801.1077262722649,184.11151290388963
ECOM_1232,EU,Mobile,35,23,52,111,22,2,9,16,14.597587717708178,0.21560314914953627,2,1,3,3,1,0,0,113.15314699961,29.195175435416356
ECOM_1233,APAC,Mobile,9,17,55,89,3,3,8,18,40.75948195365815,0.4027639855551074,0,0,1,1,0,0,0,746.0942138372443,122.27844586097446
ECOM_1234,APAC,Mobile,33,16,53,108,32,3,12,11,153.6216588679901,0.010757790966368308,1,0,4,2,1,0,1,1766.645206859842,276.5189859623822
ECOM_1235,APAC,Mobile,20,24,60,119,43,3,12,14,33.93120776004591,0.6456672091951798,1,0,2,2,0,0,1,408.6408920258909,61.07617396808263
ECOM_1236,NA,Mobile,60,32,54,102,33,3,10,13,146.4359871462362,0.24939999644979316,1,0,5,0,0,0,0,1899.8995639901668,439.30796143870856
ECOM_1237,EU,Desktop,52,22,48,123,15,3,6,15,65.33929630689516,0.7325659897421573,2,0,3,0,1,0,1,823.762948381877,117.61073335241129
ECOM_1238,APAC,Mobile,1,16,55,114,44,3,8,20,83.12105290057906,0.3862760092409009,2,1,2,0,1,1,1,1699.5664589886917,149.6178952210423
ECOM_1239,NA,Mobile,28,16,37,103,8,1,12,16,44.75671357979087,0.18125511983249143,1,0,2,4,0,1,1,652.5035876105761,26.85402814787452
ECOM_1240,NA,Mobile,66,19,48,98,25,3,6,15,6.991805058789134,0.4830515150770994,0,0,4,1,1,0,0,46.90408838635898,20.975415176367402
ECOM_1241,APAC,Mobile,71,18,43,116,2,5,1,18,10.871647428839312,0.6687576405232174,1,0,5,0,0,0,1,128.21716053840078,32.61494228651793
ECOM_1242,APAC,Mobile,39,15,57,116,34,1,8,17,45.30245634321197,0.19365103358487346,0,0,4,2,1,1,1,789.8502503254824,27.181473805927183
ECOM_1243,NA,Desktop,69,10,60,93,28,4,8,15,53.681022655488825,0.3731007560009497,1,0,3,0,1,0,0,854.3506518314865,214.7240906219553
ECOM_1244,APAC,Mobile,46,18,57,112,6,1,4,16,68.22095008801818,0.143573440267445,1,0,4,0,1,0,1,1034.2676660513666,40.93257005281091
ECOM_1245,APAC,Desktop,55,12,41,102,25,3,10,12,46.736339092649075,0.9928441105479721,1,0,5,3,0,0,1,545.5667738199398,84.12541036676834
ECOM_1246,EU,Desktop,57,17,69,102,25,3,5,15,51.76252715094351,0.08252639204891243,2,0,3,0,0,1,0,591.2861290090543,155.28758145283052
ECOM_1247,APAC,Mobile,9,12,46,105,43,2,5,13,71.11451848892494,0.13347866594415714,3,0,5,0,1,0,1,823.0534103384302,85.33742218670993
ECOM_1248,NA,Mobile,52,18,63,117,9,4,7,7,63.33388845024585,0.5696996679575346,0,1,1,3,0,1,0,378.51479931553877,253.3355538009834
ECOM_1249,EU,Mobile,5,14,63,103,21,4,5,12,62.594673410952886,0.6426389108252095,2,1,4,1,0,0,1,816.1543408036767,150.2272161862869
ECOM_1250,NA,Mobile,37,16,44,126,38,6,4,13,27.307420201822534,0.48245598822030666,1,0,5,2,0,0,1,306.86232379691916,98.30671272656112
ECOM_1251,NA,Desktop,20,15,58,124,33,2,10,10,27.33289725573455,0.5301339944658796,1,0,4,0,0,0,1,291.4606278779831,32.79947670688146
ECOM_1252,APAC,Desktop,43,18,64,107,42,3,3,10,27.31571726185539,0.39116828457853736,1,0,4,1,1,0,1,181.16707792478235,49.1682910713397
ECOM_1253,EU,Desktop,45,20,54,117,2,5,5,16,114.95455981080504,0.5648337840633183,0,0,2,1,0,0,1,1837.5813878580966,344.8636794324151
ECOM_1254,APAC,Mobile,7,19,61,92,7,0,2,11,165.33167685237203,0.6187963426457674,1,0,5,1,0,0,1,1775.0221511907132,0.0
ECOM_1255,EU,Mobile,56,19,48,117,41,2,14,18,116.36038466646028,0.08415941261196369,0,0,4,1,0,0,1,1997.5125898724705,139.63246159975233
ECOM_1256,NA,Mobile,17,12,57,119,30,2,7,15,67.73904572273013,0.36381021105369227,1,0,1,4,0,0,0,991.9826058049366,135.47809144546025
ECOM_1257,APAC,Mobile,19,12,58,109,26,0,6,15,197.34044024326187,0.6568443087787776,0,0,5,2,0,0,1,2878.4681310968244,0.0
ECOM_1258,EU,Desktop,16,18,71,115,3,4,12,15,161.6713849936851,0.7859999731466817,0,0,4,2,0,0,0,2376.762888526139,646.6855399747404
ECOM_1259,NA,Mobile,66,21,51,125,42,4,6,13,53.31691955592175,0.6624759780673957,0,0,4,0,1,0,1,668.985552928953,127.9606069342122
ECOM_1260,APAC,Desktop,48,17,70,94,15,4,6,8,34.27501742639605,0.28803590064557016,0,0,5,1,1,0,1,253.12367409033092,82.2600418233505
ECOM_1261,NA,Mobile,39,21,50,96,22,7,8,10,95.85139186523976,0.9407820376338926,1,1,5,1,0,0,0,1061.3126289204695,670.9597430566783
ECOM_1262,EU,Desktop,44,19,55,102,14,5,11,15,74.35721082187322,0.6008753019923077,0,0,1,2,0,1,1,1122.566402561935,223.07163246561964
ECOM_1263,EU,Mobile,27,17,51,114,24,2,5,10,167.00066326610175,0.4813304058897774,1,0,5,2,1,0,0,1628.547842468944,334.0013265322035
ECOM_1264,APAC,Desktop,35,22,56,115,33,2,7,8,69.5531498305459,0.862296389870627,0,1,4,0,0,0,1,499.9746664046314,83.46377979665509
ECOM_1265,APAC,Mobile,41,26,54,110,8,0,13,9,112.93072640797223,0.8252592414997942,2,0,4,1,1,0,1,1000.3292738898634,0.0
ECOM_1266,NA,Desktop,41,17,49,136,1,3,9,15,61.733110468800746,0.5380147063462909,1,0,3,3,1,0,1,930.3482672338184,111.11959884384133
ECOM_1267,NA,Mobile,8,11,60,110,14,5,4,15,61.008417912659475,0.9697450574801143,0,0,5,0,1,0,1,963.3830841421486,183.02525373797843
ECOM_1268,EU,Mobile,41,16,51,106,25,4,14,9,75.93139330331947,0.8995962366244125,0,0,4,0,1,0,0,748.9738719072661,303.72557321327787
ECOM_1269,NA,Mobile,54,23,61,103,4,1,7,14,16.722754015395072,0.1968061135777034,1,0,3,1,0,0,0,217.6933886176649,16.722754015395072
ECOM_1270,APAC,Desktop,3,31,52,100,33,1,4,19,112.41196121646111,0.5539368602020494,0,1,1,2,1,1,1,1985.1504898444819,67.44717672987666
ECOM_1271,APAC,Desktop,56,16,65,97,9,2,6,16,34.347314204514845,0.6713247239681798,0,0,3,1,0,0,1,490.62227738429,41.216777045417814
ECOM_1272,NA,Mobile,61,14,71,101,28,3,5,10,93.75940205847147,0.03167184187615257,0,0,2,2,1,0,0,1058.6095377411648,281.2782061754144
ECOM_1273,EU,Desktop,25,13,62,111,31,3,13,9,52.41387900330063,0.28407988426069164,1,0,2,1,1,0,0,330.1065372727435,157.2416370099019
ECOM_1274,APAC,Desktop,24,12,59,115,16,4,10,9,123.43673630494206,0.7128790305901422,0,0,1,0,1,0,1,1083.5404681399111,296.24816713186095
ECOM_1275,NA,Desktop,24,20,66,113,30,1,6,9,68.54759554581385,0.7816918887863459,0,1,4,2,0,0,1,683.430277310379,41.12855732748831
ECOM_1276,APAC,Mobile,23,18,45,106,35,2,4,9,28.21721959232023,0.16285378529863992,2,0,2,0,1,0,1,206.2249853607397,33.86066351078428
ECOM_1277,EU,Mobile,2,16,52,97,21,4,9,13,310.9353204622609,0.37956906885878516,0,1,2,3,0,1,1,4146.928093248304,746.2447691094261
ECOM_1278,EU,Mobile,69,13,56,100,5,2,3,15,42.04562551687068,0.4314318336629114,0,0,3,1,1,0,1,578.97328948854,50.454750620244816
ECOM_1279,NA,Mobile,35,24,47,127,5,5,4,18,23.063669294263192,0.9859244201526415,1,0,5,1,0,0,1,466.0403291445155,69.19100788278958
ECOM_1280,EU,Desktop,33,23,52,127,3,2,6,13,92.30840762102548,0.5524121757436292,2,1,4,1,0,1,0,1365.7250455756766,184.61681524205096
ECOM_1281,NA,Desktop,1,25,45,117,43,3,11,11,82.01548944440464,0.12201081975777905,2,0,4,1,1,0,1,980.0698103593675,147.62788099992835
ECOM_1282,APAC,Mobile,28,14,44,119,30,4,4,11,28.81047852957646,0.6007785222953722,1,0,3,1,1,0,1,401.6066894161707,69.1451484709835
ECOM_1283,EU,Mobile,50,24,54,111,42,3,10,14,31.48766004990372,0.6447334433981814,0,0,2,2,0,0,1,448.31802725146224,56.67778808982669
ECOM_1284,NA,Mobile,64,16,56,107,24,2,10,18,39.19738094000807,0.4612325568792033,2,0,4,0,1,0,1,646.1135432965563,47.03685712800968
ECOM_1285,APAC,Mobile,10,17,64,102,28,0,8,21,120.23287830934393,0.4207563259904493,1,0,4,1,1,0,1,2553.6169061133646,0.0
ECOM_1286,EU,Desktop,5,21,53,109,34,3,4,14,10.122999496152175,0.27710882259982705,0,0,5,0,0,0,0,105.00290048066404,30.368998488456526
ECOM_1287,APAC,Desktop,71,15,65,140,34,2,6,11,45.146652623801586,0.563903297883938,1,0,3,0,0,0,1,481.63162289057925,54.175983148561905
ECOM_1288,APAC,Mobile,7,19,51,102,1,1,2,7,83.50844535769798,0.1687572690789022,4,0,4,1,0,0,1,655.6236548599121,50.105067214618785
ECOM_1289,NA,Desktop,37,25,48,94,44,2,6,13,10.857810505995234,0.7033243894083365,1,1,5,2,1,1,1,165.58190869200874,13.029372607194281
ECOM_1290,NA,Mobile,52,16,52,84,4,4,3,18,161.7475076080166,0.9033821271976407,1,0,2,0,1,0,0,2800.142537985303,646.9900304320664
ECOM_1291,EU,Desktop,4,13,61,111,26,7,12,18,88.42387758715307,0.5010477532047299,0,0,4,0,0,0,0,1591.3012696215874,618.9671431100714
ECOM_1292,EU,Mobile,48,14,56,101,30,5,7,10,216.6410344686208,0.3814039512176832,0,0,1,1,1,0,0,2264.6022947871356,1083.205172343104
ECOM_1293,NA,Desktop,36,19,57,98,6,7,2,16,121.81243710168198,0.508855903258763,0,0,4,0,0,1,0,1903.4269146544407,852.6870597117738
ECOM_1294,EU,Desktop,39,20,48,115,36,4,5,16,79.96435935621977,0.5026104104015685,0,0,5,1,0,0,1,1381.1633407712018,191.91446245492745
ECOM_1295,APAC,Mobile,6,18,56,107,7,4,3,15,15.46010776409994,0.38427224199902554,0,0,4,1,0,1,0,303.22075543921716,61.84043105639976
ECOM_1296,APAC,Mobile,62,20,51,99,6,3,4,15,6.317961915371732,0.5352252856894337,2,0,5,1,0,0,0,-11.499151801839872,18.953885746115194
ECOM_1297,APAC,Mobile,71,17,42,107,44,2,2,14,56.299497149757755,0.9581244572567008,2,1,2,1,0,0,1,834.8581659620385,67.5593965797093
ECOM_1298,APAC,Mobile,25,12,66,113,30,1,9,15,61.95069125884507,0.11634639628779164,0,0,4,1,1,0,1,1084.1845007652946,37.17041475530704
ECOM_1299,EU,Desktop,19,17,56,106,30,3,4,18,27.509954813217465,0.5053736993446957,1,0,5,0,0,0,1,562.6681856055089,49.51791866379144
ECOM_1300,NA,Mobile,2,22,69,127,10,4,8,12,182.80728752359562,0.3279430588678992,0,0,3,1,0,0,0,2262.5223248150464,731.2291500943825
ECOM_1301,NA,Desktop,51,23,51,114,19,5,4,20,21.62049173293321,0.36933624347830973,0,0,5,1,0,0,1,418.96183929597817,64.86147519879962
ECOM_1302,APAC,Mobile,2,17,49,106,0,1,7,11,262.37633928418984,0.894938036723455,3,0,5,4,0,0,0,3011.948235893333,262.37633928418984
ECOM_1303,EU,Desktop,54,9,51,115,6,2,9,12,176.78026559697955,0.5856506843617014,0,0,4,0,0,0,1,2093.3907536334664,212.13631871637546
ECOM_1304,APAC,Desktop,13,10,51,110,18,2,9,15,46.97320807413718,0.28272600138245885,0,0,4,1,0,0,1,797.9562237168957,56.36784968896462
ECOM_1305,EU,Mobile,68,23,58,139,29,6,11,16,41.68161567959772,0.43208581470662977,0,0,5,1,0,0,0,601.7441768384606,250.08969407758633
ECOM_1306,NA,Mobile,11,20,53,98,9,7,9,15,57.67767085381062,0.38733396903481143,1,0,2,1,0,0,0,952.7644837530202,403.7436959766743
ECOM_1307,APAC,Mobile,24,12,34,115,37,2,7,6,165.53206248623303,0.8195913804950384,1,1,5,0,0,1,1,1005.5657016182341,198.63847498347963
ECOM_1308,NA,Desktop,55,21,57,111,7,3,6,17,157.4407840185707,0.3727878319479314,0,0,3,0,0,0,1,2637.2768949841948,283.39341123342723
ECOM_1309,NA,Mobile,69,20,53,97,3,4,6,19,56.65315521021073,0.3403117500448477,1,0,5,1,0,0,0,1158.7721478656,226.6126208408429
ECOM_1310,NA,Mobile,22,12,48,95,27,1,10,20,117.65773883363542,0.2529510731165022,0,0,3,1,0,0,0,2384.673657469681,117.65773883363542
ECOM_1311,APAC,Mobile,20,16,51,106,13,1,5,19,49.057458962835334,0.1956761684522934,1,1,5,1,1,0,1,921.948301688868,29.434475377701197
ECOM_1312,NA,Desktop,44,26,51,106,3,1,3,20,126.37466270813653,0.8371845931128099,1,0,4,0,0,0,0,2596.360002734618,126.37466270813653
ECOM_1313,APAC,Mobile,4,24,64,104,7,1,6,10,63.84569750356036,0.318596201223888,2,0,5,0,0,1,1,690.552542278976,38.307418502136215
ECOM_1314,EU,Desktop,41,21,58,95,15,3,10,15,78.93615386562689,0.7815702514648087,0,0,3,0,0,0,0,1214.8488968875542,236.80846159688068
ECOM_1315,APAC,Mobile,9,15,48,123,44,2,9,12,16.260725863896504,0.790509855438994,3,1,1,2,0,0,1,255.94695625663968,19.512871036675804
ECOM_1316,NA,Mobile,26,19,46,101,14,4,11,19,27.584339566906806,0.22085329088118522,0,0,3,0,1,0,1,466.67072701151943,66.20241496057633
ECOM_1317,APAC,Mobile,5,18,49,116,44,4,7,15,167.04900473708136,0.07116390059571032,3,1,5,3,0,0,1,2632.647034415803,400.91761136899527
ECOM_1318,NA,Mobile,47,14,64,108,38,5,7,14,91.17750572320895,0.6130114512769996,0,0,5,0,0,0,1,1084.8625601743406,273.53251716962683
ECOM_1319,APAC,Desktop,71,12,63,107,13,6,5,16,59.68092093485517,0.42670486992220735,1,0,5,1,0,0,1,922.3472003112067,214.8513153654786
ECOM_1320,EU,Mobile,11,14,60,102,36,6,5,14,44.20280306733945,0.3622076656988792,1,0,3,1,0,0,1,516.7045765414622,159.130091042422
ECOM_1321,EU,Desktop,71,27,53,102,17,2,6,11,78.31332907833236,0.35232409892477967,0,1,4,0,0,0,1,914.4159897652561,93.97599489399883
ECOM_1322,NA,Mobile,32,15,58,119,43,1,8,17,106.09878592837708,0.0007612324456610642,2,0,4,1,0,0,1,1683.8382758560413,63.659271557026244
ECOM_1323,EU,Mobile,6,18,54,117,13,1,8,13,134.4366326553364,0.23108532064135467,0,0,5,0,0,0,0,1726.293841041556,134.4366326553364
ECOM_1324,APAC,Mobile,56,23,57,111,30,1,8,14,80.5272462256603,0.2662043129046233,1,0,3,1,0,0,0,1126.2592903943778,80.5272462256603
ECOM_1325,APAC,Mobile,39,17,54,114,41,4,3,12,25.5162460653645,0.7758039812888364,4,0,3,1,0,1,1,254.5021755878808,61.238990556874796
